customer_key,customer_number,customer_name,gender,age,marital_status,country,age_group,customer_segment,last_order_date,recency,total_orders,total_sales,total_quantity,total_products,lifespan,avg_order_value,avg_monthly_spend
233,AW00011232,Hailey Bryant,Female,67,Married,United States,50 and above,New,2013-11-13,145,2,39,3,2,2,19,19
234,AW00011233,Todd Li,Male,62,Married,United States,50 and above,New,2013-06-08,150,2,179,7,7,4,89,44
235,AW00011234,Anna Griffin,Female,67,Single,United States,50 and above,New,2013-09-19,147,2,76,4,4,7,38,10
236,AW00011235,Angel Stewart,Male,68,Married,United States,50 and above,New,2014-01-05,143,2,138,6,5,6,69,23
237,AW00011236,Jeremy Butler,Male,68,Single,United States,50 and above,New,2014-01-06,143,2,114,5,5,3,57,38
238,AW00011237,Clarence Anand,Male,61,Single,Germany,50 and above,VIP,2013-11-25,145,4,10566,6,6,26,2641,406
239,AW00011238,Mayra Prasad,Female,61,Single,United Kingdom,50 and above,VIP,2013-04-30,152,4,7543,9,9,27,1885,279
240,AW00011239,Latoya Goel,Female,56,Married,United Kingdom,50 and above,VIP,2013-05-28,151,4,7511,11,11,28,1877,268
241,AW00011240,Anne Hernandez,Female,61,Married,United Kingdom,50 and above,VIP,2013-05-13,151,4,7586,13,10,27,1896,280
242,AW00011241,Lisa Cai,Female,51,Single,France,50 and above,VIP,2013-10-29,146,7,11468,25,20,13,1638,882
243,AW00011242,Larry Munoz,Male,62,Married,France,50 and above,VIP,2013-12-04,144,7,11067,12,12,15,1581,737
244,AW00011243,Robin Alvarez,Female,62,Married,United Kingdom,50 and above,VIP,2013-06-09,150,4,7164,12,10,28,1791,255
245,AW00011244,Alexis Coleman,Female,57,Single,United Kingdom,50 and above,VIP,2013-07-19,149,4,7175,12,11,29,1793,247
246,AW00011245,Ricky Vazquez,Male,63,Married,Germany,50 and above,VIP,2013-12-11,144,4,10580,9,9,27,2645,391
247,AW00011246,Latasha Rubio,Female,63,Married,Germany,50 and above,VIP,2013-12-20,144,4,10575,7,7,26,2643,406
248,AW00011247,Claudia Zhou,Female,64,Single,United Kingdom,50 and above,VIP,2013-08-17,148,4,7131,12,11,30,1782,237
249,AW00011248,Tristan Alexander,Male,59,Married,France,50 and above,New,2013-07-14,149,1,38,3,3,0,38,38
250,AW00011249,Cindy Patel,Female,59,Married,Germany,50 and above,VIP,2013-09-15,147,4,9890,11,11,23,2472,430
251,AW00011250,Shannon Liu,Female,59,Married,United Kingdom,50 and above,VIP,2013-08-06,148,4,7115,11,10,29,1778,245
252,AW00011251,Xavier Long,Male,87,Single,Canada,50 and above,New,2013-10-18,146,1,2319,4,4,0,2319,2319
253,AW00011252,Nicholas Thompson,Male,88,Single,United States,50 and above,VIP,2013-12-18,144,3,6685,7,7,28,2228,238
254,AW00011253,Jos├⌐ Hernandez,Male,76,Married,Canada,50 and above,New,2013-12-03,144,16,695,30,16,9,43,77
255,AW00011254,Johnathan Vance,Male,87,Married,United States,50 and above,New,2013-12-14,144,2,204,9,9,1,102,204
256,AW00011255,Colin Lin,Male,87,Married,United States,50 and above,New,2013-03-31,153,2,114,5,5,1,57,114
257,AW00011256,Katelyn Hernandez,Female,86,Married,United States,50 and above,New,2013-10-16,146,2,81,5,5,6,40,13
258,AW00011257,Jacqueline Powell,Female,NULL,Single,United States,50 and above,VIP,2013-12-14,144,3,6676,6,6,28,2225,238
259,AW00011258,Xavier Hill,Male,87,Married,United States,50 and above,New,2013-07-15,149,2,49,4,4,2,24,24
260,AW00011259,Victoria Stewart,Female,55,Married,United States,50 and above,VIP,2013-12-20,144,3,6770,5,5,27,2256,250
261,AW00011260,Katelyn Kelly,Female,49,Married,United States,40-49,New,2013-06-23,150,2,81,5,5,4,40,20
262,AW00011261,Stephanie Collins,Female,55,Married,United States,50 and above,VIP,2013-12-23,144,3,6650,4,4,27,2216,246
263,AW00011262,Jennifer Simmons,Female,50,Married,Canada,50 and above,New,2014-01-22,143,27,1124,63,26,11,41,102
264,AW00011263,Trinity Richardson,Female,55,Married,United States,50 and above,VIP,2013-12-10,144,3,6753,9,9,28,2251,241
265,AW00011264,Eduardo Martin,Male,56,Single,United States,50 and above,New,2013-11-30,145,2,3182,8,8,10,1591,318
266,AW00011265,Elizabeth Jones,Female,55,Married,United States,50 and above,New,2013-01-03,155,1,2352,3,3,0,2352,2352
267,AW00011266,Taylor Howard,Female,56,Single,United States,50 and above,VIP,2013-01-20,155,2,5922,5,5,16,2961,370
268,AW00011267,David Diaz,Male,50,Single,United States,50 and above,VIP,2013-01-07,155,2,5943,5,5,16,2971,371
269,AW00011268,Katelyn Carter,Female,56,Married,United States,50 and above,New,2013-11-16,145,2,98,5,5,6,49,16
270,AW00011269,Ryan Foster,Male,50,Married,United States,50 and above,New,2013-09-10,147,2,42,3,3,1,21,42
271,AW00011270,Robert Lee,Male,50,Married,United States,50 and above,VIP,2013-01-07,155,2,5984,5,5,16,2992,374
272,AW00011271,Danielle Reed,Female,56,Single,United States,50 and above,VIP,2013-01-22,155,2,5973,5,5,16,2986,373
273,AW00011272,Lauren Martinez,Female,63,Single,United States,50 and above,VIP,2013-01-13,155,2,5975,4,4,16,2987,373
274,AW00011273,Nathan Lal,Male,63,Married,United States,50 and above,New,2013-05-23,151,2,273,8,8,0,136,273
275,AW00011274,Kyle Foster,Male,86,Married,United States,50 and above,VIP,2013-02-24,154,2,5888,4,4,18,2944,327
276,AW00011275,Jenny Rai,Female,86,Married,United States,50 and above,VIP,2013-01-12,155,2,5955,4,4,17,2977,350
277,AW00011276,Nancy Chapman,Female,51,Married,Canada,50 and above,Regular,2014-01-22,143,27,987,57,22,12,36,82
278,AW00011277,Charles Jackson,Male,57,Married,Canada,50 and above,New,2014-01-16,143,27,1434,65,26,11,53,130
279,AW00011278,Jonathan Phillips,Male,56,Single,United States,50 and above,VIP,2013-01-03,155,2,5908,3,3,16,2954,369
280,AW00011279,Amanda Cook,Female,51,Married,United States,50 and above,New,2013-06-22,150,2,44,4,3,3,22,14
281,AW00011280,Robert Collins,Male,56,Married,United States,50 and above,New,2013-08-08,148,2,77,4,4,1,38,77
282,AW00011281,Megan Barnes,Female,51,Single,United States,50 and above,VIP,2013-01-11,155,2,5921,5,5,16,2960,370
283,AW00011282,Christian Thomas,Male,58,Married,United States,50 and above,VIP,2013-01-02,155,2,5999,6,6,17,2999,352
284,AW00011283,Arturo Lal,Male,57,Married,United States,50 and above,New,2013-08-28,148,2,44,4,3,3,22,14
285,AW00011284,Theresa Serrano,Female,58,Married,United States,50 and above,New,2013-05-02,151,2,55,5,3,3,27,18
286,AW00011285,Jeremy Anderson,Male,52,Married,United States,50 and above,New,2013-10-26,146,2,128,5,5,3,64,42
287,AW00011286,Hunter Griffin,Male,58,Married,United States,50 and above,VIP,2013-01-20,155,2,5954,5,5,16,2977,372
288,AW00011287,Henry Garcia,Male,59,Married,Canada,50 and above,Regular,2014-01-28,143,27,1165,62,23,12,43,97
289,AW00011288,Cindy Sanchez,Female,47,Married,United States,40-49,New,2013-08-21,148,2,77,4,4,5,38,15
290,AW00011289,Maria Carter,Female,53,Married,United States,50 and above,VIP,2013-01-16,155,2,5905,5,5,16,2952,369
291,AW00011290,Katelyn Sanchez,Female,53,Married,United States,50 and above,VIP,2013-01-27,155,2,5933,3,3,16,2966,370
292,AW00011291,Jenna Wright,Female,53,Married,United States,50 and above,VIP,2013-01-19,155,2,5873,2,2,16,2936,367
293,AW00011292,Seth Phillips,Male,58,Single,United States,50 and above,VIP,2012-12-31,156,2,5910,5,5,15,2955,394
294,AW00011293,Luke Long,Male,65,Single,United States,50 and above,New,2013-03-15,153,2,85,5,5,1,42,85
295,AW00011294,Dalton Clark,Male,64,Married,United States,50 and above,New,2014-01-03,143,2,42,3,3,4,21,10
296,AW00011295,Taylor Lewis,Female,66,Single,United States,50 and above,VIP,2013-01-09,155,2,6058,5,5,16,3029,378
297,AW00011296,Haley Richardson,Female,84,Single,United States,50 and above,VIP,2013-01-29,155,2,5897,4,4,16,2948,368
298,AW00011297,Noah Coleman,Male,85,Single,United States,50 and above,VIP,2013-02-20,154,2,5948,5,5,17,2974,349
299,AW00011298,Jon Luo,Male,85,Married,United States,50 and above,VIP,2013-02-21,154,2,5922,5,5,17,2961,348
300,AW00011299,Orlando Vazquez,Male,84,Married,United States,50 and above,VIP,2013-02-24,154,2,6015,4,4,17,3007,353
301,AW00011300,Fernando Barnes,Male,60,Married,Canada,50 and above,New,2013-12-31,144,27,1499,67,28,11,55,136
302,AW00011301,Cameron Rodriguez,Male,60,Married,United States,50 and above,New,2013-10-11,146,2,131,5,5,4,65,32
303,AW00011302,Spencer Russell,Male,54,Single,United States,50 and above,VIP,2013-02-02,154,2,5938,5,5,17,2969,349
304,AW00011303,Julia Coleman,Female,59,Single,United States,50 and above,VIP,2013-02-23,154,2,5875,3,3,17,2937,345
305,AW00011304,Julia Garcia,Female,54,Married,United States,50 and above,New,2013-04-22,152,2,122,5,5,1,61,122
306,AW00011305,Sean Evans,Male,60,Married,United States,50 and above,New,2013-08-04,148,2,77,4,4,5,38,15
307,AW00011306,Micah Zhou,Male,60,Married,United States,50 and above,New,2013-09-07,147,2,42,3,3,3,21,14
308,AW00011307,Hunter Rodriguez,Male,60,Married,United States,50 and above,VIP,2013-02-08,154,2,5964,5,5,17,2982,350
309,AW00011308,Ian Gonzales,Male,66,Married,United States,50 and above,New,2014-01-15,143,2,94,4,4,4,47,23
310,AW00011309,Victoria Lewis,Female,66,Single,United States,50 and above,New,2014-01-05,143,2,42,3,3,6,21,7
311,AW00011310,Erin Sanders,Female,61,Single,United States,50 and above,New,2013-12-24,144,2,77,4,4,4,38,19
312,AW00011311,Gabrielle Lopez,Female,66,Single,United States,50 and above,New,2013-09-13,147,2,77,4,4,5,38,15
313,AW00011312,Sara Richardson,Female,67,Single,United States,50 and above,New,2013-06-02,150,2,42,3,3,1,21,42
314,AW00011313,Trevor Jenkins,Male,67,Single,United States,50 and above,New,2013-11-26,145,2,44,4,3,6,22,7
315,AW00011314,Mya Flores,Female,55,Single,United States,50 and above,New,2013-12-03,144,2,47,4,3,10,23,4
316,AW00011315,Hailey Ward,Female,66,Single,United States,50 and above,New,2013-12-17,144,2,42,3,3,7,21,6
317,AW00011316,Luke Allen,Male,66,Married,Canada,50 and above,New,2013-01-12,155,1,2350,2,2,0,2350,2350
318,AW00011317,Victoria Russell,Female,62,Single,United States,50 and above,VIP,2013-02-18,154,2,5873,2,2,17,2936,345
319,AW00011318,Jessica Wilson,Female,67,Single,United States,50 and above,New,2013-11-08,145,2,44,4,3,1,22,44
320,AW00011319,Jade Bailey,Female,77,Married,United States,50 and above,VIP,2013-02-24,154,2,5930,4,4,17,2965,348
321,AW00011320,Morgan Hill,Female,83,Married,United States,50 and above,New,2013-08-19,148,2,72,5,5,2,36,36
322,AW00011321,Terrance Raman,Male,81,Married,United States,50 and above,New,2013-05-28,151,2,37,2,2,3,18,12
323,AW00011322,Sydney Garcia,Female,82,Married,United States,50 and above,New,2013-05-21,151,2,44,4,3,2,22,22
324,AW00011323,Jose Patterson,Male,82,Single,United States,50 and above,VIP,2013-01-30,155,2,6074,6,6,16,3037,379
325,AW00011324,Zachary Anderson,Male,81,Married,United States,50 and above,VIP,2013-02-05,154,2,5945,4,4,17,2972,349
326,AW00011325,Elijah Ross,Male,81,Single,United States,50 and above,VIP,2013-01-31,155,2,6044,7,7,16,3022,377
327,AW00011326,Rafael Xie,Male,81,Married,United States,50 and above,VIP,2013-02-20,154,2,5948,5,5,17,2974,349
328,AW00011327,Jaime Moreno,Male,80,Married,United States,50 and above,VIP,2013-02-01,154,2,5915,5,5,17,2957,347
329,AW00011328,Julian Griffin,Male,80,Married,Canada,50 and above,New,2013-04-07,152,2,4718,4,4,3,2359,1572
330,AW00011329,Andy Alvarez,Male,79,Single,United States,50 and above,VIP,2013-02-10,154,2,5898,2,2,17,2949,346
331,AW00011330,Ryan Thompson,Male,80,Married,Canada,50 and above,New,2014-01-22,143,27,1134,57,24,11,42,103
332,AW00011331,Samantha Jenkins,Female,51,Married,Canada,50 and above,New,2014-01-24,143,27,1327,58,24,11,49,120
333,AW00011332,Deanna Ramos,Female,57,Single,Germany,50 and above,VIP,2013-01-06,155,2,5755,3,3,15,2877,383
334,AW00011333,Emily Miller,Female,57,Married,United Kingdom,50 and above,VIP,2013-07-14,149,3,8163,6,6,28,2721,291
335,AW00011334,Nicole Brown,Female,59,Married,United Kingdom,50 and above,VIP,2013-07-27,149,3,8154,6,6,28,2718,291
336,AW00011335,Carla Raman,Female,48,Married,Germany,40-49,VIP,2013-01-04,155,2,5744,4,4,15,2872,382
337,AW00011336,Shaun Raji,Male,52,Married,France,50 and above,New,2013-01-05,155,2,4441,5,5,4,2220,1110
338,AW00011337,Jerome Romero,Male,58,Married,United Kingdom,50 and above,VIP,2013-07-19,149,3,8162,8,7,28,2720,291
339,AW00011338,Frank Navarro,Male,53,Married,Germany,50 and above,VIP,2012-12-30,156,2,5745,5,5,14,2872,410
340,AW00011339,Dennis She,Male,58,Single,France,50 and above,New,2013-01-25,155,2,4379,3,3,3,2189,1459
341,AW00011340,Melody Munoz,Female,78,Married,France,50 and above,New,2013-01-02,155,2,4413,5,5,3,2206,1471
342,AW00011341,Randy Zeng,Male,83,Married,United Kingdom,50 and above,VIP,2013-07-19,149,3,8192,8,8,27,2730,303
343,AW00011342,Marshall Wang,Male,52,Married,France,50 and above,New,2013-07-12,149,1,49,3,3,0,49,49
344,AW00011343,Arthur Carlson,Male,50,Married,United Kingdom,50 and above,VIP,2013-07-24,149,3,8222,9,9,27,2740,304
345,AW00011344,Jessie Jimenez,Female,62,Married,United Kingdom,50 and above,VIP,2013-07-23,149,3,8119,7,7,26,2706,312
346,AW00011345,Robin Ramos,Female,63,Single,France,50 and above,New,2012-12-31,156,2,4404,3,3,2,2202,2202
347,AW00011346,Deanna Gutierrez,Female,59,Single,France,50 and above,New,2013-02-11,154,2,4503,7,7,4,2251,1125
348,AW00011347,Roy Navarro,Male,53,Married,Germany,50 and above,New,2013-03-16,153,1,14,2,2,0,14,14
349,AW00011348,Shawn Rai,Male,64,Married,Germany,50 and above,New,2013-03-31,153,1,68,3,3,0,68,68
350,AW00011349,Mindy Luo,Female,60,Married,Germany,50 and above,New,2014-01-13,143,1,68,3,3,0,68,68
351,AW00011350,Cara Zhou,Female,83,Married,United Kingdom,50 and above,New,2013-02-05,154,1,38,3,3,0,38,38
352,AW00011351,Anne Ramos,Female,75,Single,United Kingdom,50 and above,VIP,2013-08-28,148,3,8068,5,5,26,2689,310
353,AW00011352,Raymond Rodriguez,Male,80,Married,France,50 and above,New,2013-05-01,151,1,14,2,2,0,14,14
354,AW00011353,Carrie Ortega,Female,79,Single,United Kingdom,50 and above,VIP,2013-08-08,148,3,8078,6,6,26,2692,310
355,AW00011354,Deanna Suarez,Female,78,Married,Germany,50 and above,New,2013-12-03,144,1,23,3,3,0,23,23
356,AW00011355,Roberto Gutierrez,Male,77,Married,United Kingdom,50 and above,New,2013-09-26,147,1,14,2,2,0,14,14
357,AW00011356,Terrence Carson,Male,40,Single,Australia,40-49,VIP,2013-10-31,146,3,5069,8,8,29,1689,174
358,AW00011357,Ramon Ye,Male,41,Single,Australia,40-49,Regular,2013-10-29,146,3,4943,5,5,28,1647,176
359,AW00011358,Cynthia Malhotra,Female,41,Single,Australia,40-49,VIP,2013-11-14,145,3,5034,8,8,29,1678,173
360,AW00011359,Jarrod Prasad,Male,41,Single,Australia,40-49,Regular,2013-12-04,144,3,4959,8,8,30,1653,165
361,AW00011360,Tyrone Serrano,Male,41,Single,Australia,40-49,VIP,2013-12-22,144,3,5025,6,6,30,1675,167
362,AW00011361,Cindy Ramos,Female,43,Married,Australia,40-49,New,2013-11-24,145,2,115,4,4,1,57,115
363,AW00011362,Damien Shan,Male,42,Married,Australia,40-49,New,2013-09-24,147,2,77,3,3,6,38,12
364,AW00011363,Julian Ross,Male,42,Single,Australia,40-49,VIP,2013-12-18,144,3,5035,5,5,30,1678,167
365,AW00011364,Jennifer Collins,Female,40,Single,Australia,40-49,Regular,2013-12-26,144,3,4921,4,4,30,1640,164
366,AW00011365,Brittney Sun,Female,41,Single,Australia,40-49,VIP,2013-12-22,144,3,5024,7,7,31,1674,162
367,AW00011366,Virginia Patel,Female,40,Married,Australia,40-49,New,2013-08-15,148,2,77,3,3,2,38,38
368,AW00011367,Calvin Nara,Male,41,Married,Australia,40-49,New,2013-11-25,145,2,86,4,4,4,43,21
369,AW00011368,Edward Miller,Male,41,Single,Australia,40-49,VIP,2013-12-01,144,3,5105,11,11,30,1701,170
370,AW00011369,Ashlee Tang,Female,41,Married,Australia,40-49,New,2013-12-27,144,2,119,4,4,5,59,23
371,AW00011370,Alicia Xu,Female,42,Married,Australia,40-49,New,2013-10-01,146,2,80,3,3,3,40,26
372,AW00011371,Lacey Jai,Female,42,Married,Australia,40-49,New,2013-12-28,144,2,75,2,2,1,37,75
373,AW00011372,Wendy Romero,Female,42,Single,Australia,40-49,Regular,2013-12-14,144,3,4965,5,5,30,1655,165
374,AW00011373,Carly Luo,Female,71,Married,Germany,50 and above,New,2013-08-27,148,1,38,3,3,0,38,38
375,AW00011374,Jimmy Ortega,Male,77,Single,Germany,50 and above,New,2013-04-15,152,1,69,3,3,0,69,69
376,AW00011375,Francisco Martinez,Male,77,Married,United Kingdom,50 and above,New,2013-10-17,146,1,14,2,2,0,14,14
377,AW00011376,Lance Vazquez,Male,77,Single,United Kingdom,50 and above,New,2013-10-15,146,1,78,2,2,0,78,78
378,AW00011377,David Robinett,Male,59,Married,Germany,50 and above,New,2013-02-28,154,1,84,3,3,0,84,84
379,AW00011378,Shannon Liang,Female,60,Single,France,50 and above,New,2013-02-14,154,2,4436,4,4,4,2218,1109
380,AW00011379,Gary Vazquez,Male,49,Married,France,40-49,New,2013-02-26,154,2,4426,4,4,4,2213,1106
381,AW00011380,Mitchell Kumar,Male,61,Single,Germany,50 and above,VIP,2013-02-03,154,2,5838,6,6,16,2919,364
382,AW00011381,Meredith Raman,Female,55,Married,United Kingdom,50 and above,VIP,2013-08-18,148,3,8161,5,5,26,2720,313
383,AW00011382,Edward Patterson,Male,51,Married,France,50 and above,New,2013-02-16,154,2,4344,2,2,3,2172,1448
384,AW00011383,Marie Gill,Female,59,Married,France,50 and above,New,2014-01-01,143,1,49,3,3,0,49,49
385,AW00011384,Tiffany Wang,Female,54,Married,France,50 and above,New,2013-08-02,148,1,49,3,3,0,49,49
386,AW00011385,Miguel Allen,Male,54,Single,United Kingdom,50 and above,New,2013-07-06,149,1,14,2,2,0,14,14
387,AW00011386,Jaclyn Cai,Female,54,Married,Germany,50 and above,New,2013-11-02,145,1,69,3,3,0,69,69
388,AW00011387,Megan Ramirez,Female,61,Single,United Kingdom,50 and above,VIP,2013-04-01,152,3,6959,6,6,21,2319,331
389,AW00011388,Joseph Martin,Male,60,Married,United Kingdom,50 and above,VIP,2013-04-26,152,3,6987,7,7,21,2329,332
390,AW00011389,Karl Shan,Male,44,Single,Germany,40-49,New,2013-11-17,145,1,69,3,3,0,69,69
391,AW00011390,Christine Raji,Female,49,Single,France,40-49,New,2013-11-07,145,1,49,3,3,0,49,49
392,AW00011391,Lindsay Xie,Female,49,Single,Germany,40-49,New,2013-10-26,146,1,34,2,2,0,34,34
393,AW00011392,Willie Zhao,Male,44,Single,Germany,40-49,New,2013-03-29,153,1,29,1,1,0,29,29
394,AW00011393,Kurt Pal,Male,51,Single,France,50 and above,New,2013-07-16,149,1,14,2,2,0,14,14
395,AW00011394,George McDonald,Male,50,Single,United Kingdom,50 and above,VIP,2013-08-02,148,3,8162,7,7,25,2720,326
396,AW00011395,Beth Gutierrez,Female,49,Single,Germany,40-49,VIP,2013-02-20,154,2,5730,3,3,15,2865,382
397,AW00011396,Ian Lopez,Male,50,Married,Germany,50 and above,New,2013-10-26,146,1,29,1,1,0,29,29
398,AW00011397,Latoya Shan,Female,51,Single,France,50 and above,New,2013-07-07,149,1,38,3,3,0,38,38
399,AW00011398,Colin Nath,Male,50,Single,United Kingdom,50 and above,VIP,2013-08-02,148,3,8114,4,4,25,2704,324
400,AW00011399,Brenda Mehta,Female,50,Single,France,50 and above,New,2013-04-13,152,1,14,2,2,0,14,14
401,AW00011400,Franklin Raji,Male,45,Single,United Kingdom,40-49,VIP,2013-07-19,149,3,6968,8,7,24,2322,290
402,AW00011401,Linda Navarro,Female,50,Married,France,50 and above,New,2013-03-08,153,3,5020,6,6,5,1673,1004
403,AW00011402,Kelli Cai,Female,50,Married,France,50 and above,New,2013-04-02,152,3,5059,10,9,5,1686,1011
404,AW00011403,Nancy Schmidt,Female,45,Single,France,40-49,New,2013-05-28,151,3,5032,9,9,7,1677,718
405,AW00011404,Megan Taylor,Female,68,Single,Germany,50 and above,New,2013-02-10,154,1,34,2,2,0,34,34
406,AW00011405,Bonnie Goel,Female,68,Single,Germany,50 and above,New,2013-03-31,153,1,54,1,1,0,54,54
407,AW00011406,Latoya Xu,Female,68,Married,France,50 and above,New,2013-02-09,154,2,4415,6,6,3,2207,1471
408,AW00011407,Mario She,Male,68,Married,Germany,50 and above,New,2013-06-23,150,1,54,1,1,0,54,54
409,AW00011408,Darren Gill,Male,61,Married,United Kingdom,50 and above,New,2013-03-05,153,1,34,3,3,0,34,34
410,AW00011409,Jacqueline Hayes,Female,46,Single,France,40-49,New,2013-01-28,155,2,4444,5,5,2,2222,2222
411,AW00011410,Maurice Goel,Male,NULL,Married,France,50 and above,New,2013-02-04,154,2,4464,5,5,3,2232,1488
412,AW00011411,Devin Ross,Male,66,Married,Germany,50 and above,New,2013-08-04,148,1,38,3,3,0,38,38
413,AW00011412,Sydney Bryant,Female,66,Single,Germany,50 and above,VIP,2013-10-11,146,4,9880,11,10,23,2470,429
